id,작성일,제목,가족형태,공간,평수구간,스타일,세부공사,분야,작업,예산,조회,스크랩,좋아요,댓글,url
1652,2021-12-23,"조명으로 따뜻함을 더한, 네 가족의 올화이트 하우스 ",취학 자녀가 있는 집,아파트,35,내추럴,"주방리모델링, 조명시공, 중문, 발코니확장",리모델링,전문가,4400,39629,1230,286,98,https://ohou.se/projects/69304/detail?affect_type=ProjectSelfIndex&affect_id=1652
1653,2021-12-23,"북유럽 스타일을 사랑하는, 자취 유튜버의 분리형 원룸 ",싱글라이프,원룸&오피스텔,15,북유럽,0,홈스타일링,셀프•DIY,0,58958,2107,430,31,https://ohou.se/projects/68746/detail?affect_type=ProjectSelfIndex&affect_id=1653
1654,2021-12-23,40년 구축 아파트를 미드센츄리 모던&스마트홈으로!,취학 자녀가 있는 집,아파트,35,모던,0,리모델링,셀프•DIY,6000,44174,1205,344,72,https://ohou.se/projects/69611/detail?affect_type=ProjectSelfIndex&affect_id=1654
1655,2021-12-23,"DIY에 진심인 신혼부부의 손길 듬뿍, 내추럴 신혼집",신혼부부,아파트,35,내추럴,0,홈스타일링,셀프•DIY,0,19676,441,64,24,https://ohou.se/projects/68561/detail?affect_type=ProjectSelfIndex&affect_id=1655
1656,2021-12-22,"가구와 조명으로 센스있게 꾸민, 30평대 신축 아파트",아기가 있는 집,아파트,35,내추럴,"조명시공, 중문",부분공사,셀프•DIY,0,23322,501,115,33,https://ohou.se/projects/70748/detail?affect_type=ProjectSelfIndex&affect_id=1656
1657,2021-12-22,우드 소품을 만드는 맥시멀리스트의 따뜻한 다락 공간,부모님과 함께 사는 집,빌라&연립,15,내추럴,0,홈스타일링,셀프•DIY,0,17422,602,131,32,https://ohou.se/projects/70030/detail?affect_type=ProjectSelfIndex&affect_id=1657
1658,2021-12-22,센스있는 시공과 미드센츄리 가구로 채운 30평대 빌라,아기가 있는 집,빌라&연립,35,모던,"주방리모델링, 조명시공, 아트월",리모델링,전문가,0,56952,2431,640,96,https://ohou.se/projects/71377/detail?affect_type=ProjectSelfIndex&affect_id=1658
1659,2021-12-22,"독립을 꿈꾸는 캥거루족의, 크리스마스를 담은 작은 공간",부모님과 함께 사는 집,아파트,35,내추럴,0,홈스타일링,셀프•DIY,0,13384,334,68,19,https://ohou.se/projects/68970/detail?affect_type=ProjectSelfIndex&affect_id=1659
1660,2021-12-21,"겨울에도 화사하게, 따뜻한 빛 가득한 20평대 화이트홈",아기가 있는 집,아파트,25,모던,0,홈스타일링,셀프•DIY,0,57651,1160,252,21,https://ohou.se/projects/69799/detail?affect_type=ProjectSelfIndex&affect_id=1660
1661,2021-12-21,"넓은 거실을 가진, 부부의 30평대 홈 feat. 숲뷰",신혼부부,아파트,35,내추럴,0,리모델링,전문가,0,30477,855,195,52,https://ohou.se/projects/69750/detail?affect_type=ProjectSelfIndex&affect_id=1661
1662,2021-12-21,나홀로집에st🎄고시생 방에 찾아온 크리스마스 감성🎅,부모님과 함께 사는 집,기타,5,0,0,홈스타일링,전문가,0,52359,1462,458,19,https://ohou.se/projects/72781/detail?affect_type=ProjectSelfIndex&affect_id=1662
1663,2021-12-21,"건축가 남편의 협소주택, 아내와 함께한 맞춤 설계 집",신혼부부,단독주택,45,내추럴,0,건축,전문가,0,38073,830,266,54,https://ohou.se/projects/68669/detail?affect_type=ProjectSelfIndex&affect_id=1663
1664,2021-12-21,냉장고를 가벽 안에! 20평대 모던 화이트&블랙 하우스,신혼부부,아파트,25,모던,"주방리모델링, 조명시공, 중문, 가벽&파티션, 발코니확장",리모델링,전문가,6000,52572,1858,507,117,https://ohou.se/projects/67565/detail?affect_type=ProjectSelfIndex&affect_id=1664
1665,2021-12-21,여행이 필요없어요- 20평대 관사를 동화 속 신혼집으로,신혼부부,아파트,25,내추럴,0,홈스타일링,셀프•DIY,0,52278,1435,452,115,https://ohou.se/projects/70082/detail?affect_type=ProjectSelfIndex&affect_id=1665
1666,2021-12-21,좁은 공간을 넓어 보이게! 정갈한 10평대 첫 전셋집,기타,아파트,15,내추럴,0,홈스타일링,셀프•DIY,0,39363,814,136,38,https://ohou.se/projects/67884/detail?affect_type=ProjectSelfIndex&affect_id=1666
1667,2021-12-21,구축 20평대 올수리 + 전문가의 섬세한 스타일링까지!,신혼부부,아파트,25,내추럴,"주방리모델링, 조명시공, 가벽&파티션, 슬라이딩도어",리모델링,전문가,4000,36420,884,153,42,https://ohou.se/projects/66816/detail?affect_type=ProjectSelfIndex&affect_id=1667
1668,2021-12-21,"거실과 침실을 분리한, 10평대 내추럴 자취홈 ",싱글라이프,아파트,15,내추럴,0,홈스타일링,셀프•DIY,300,32120,1145,231,12,https://ohou.se/projects/69150/detail?affect_type=ProjectSelfIndex&affect_id=1668
1669,2021-12-20,홈캉스를 집에서! feat. 30평대 반전 온천수 욕실,아기가 있는 집,아파트,35,내추럴,"주방리모델링, 조명시공, 폴딩도어, 중문, 가벽&파티션, 슬라이딩도어, 아트월",리모델링,반셀프,8500,76711,2062,733,121,https://ohou.se/projects/68590/detail?affect_type=ProjectSelfIndex&affect_id=1669
1670,2021-12-20,화이트에 베이지! 아치가 돋보이는 부부의 보금자리,신혼부부,아파트,45,내추럴,"주방리모델링, 조명시공, 폴딩도어, 중문, 가벽&파티션",리모델링,전문가,7500,43413,909,229,53,https://ohou.se/projects/69755/detail?affect_type=ProjectSelfIndex&affect_id=1670
1671,2021-12-20,"8년간 살던 작은 방, 패브릭과 엽서로 다채롭게!",부모님과 함께 사는 집,기타,5,클래식&앤틱,0,홈스타일링,셀프•DIY,200,28933,1177,228,43,https://ohou.se/projects/69331/detail?affect_type=ProjectSelfIndex&affect_id=1671
1672,2021-12-20,"최소한의 시공과 홈스타일링, 아깝지 않은 미니멀 전셋집",신혼부부,아파트,25,"미니멀&심플, 내추럴",0,홈스타일링,반셀프,0,56948,1946,437,85,https://ohou.se/projects/68444/detail?affect_type=ProjectSelfIndex&affect_id=1672
1673,2021-12-19,여기 한국 맞나요? 유럽 빈티지 감성의 작은 방🌺,부모님과 함께 사는 집,기타,35,프렌치&프로방스,0,홈스타일링,셀프•DIY,0,41131,2009,506,43,https://ohou.se/projects/70577/detail?affect_type=ProjectSelfIndex&affect_id=1673
1674,2021-12-19,"화이트 알파룸이 있는, 디자이너 워킹맘의 30평대 홈",아기가 있는 집,아파트,35,내추럴,"주방리모델링, 조명시공, 중문, 가벽&파티션",부분공사,반셀프,2000,37688,640,135,26,https://ohou.se/projects/67711/detail?affect_type=ProjectSelfIndex&affect_id=1674
1675,2021-12-18,"화이트우드로 따뜻하게, 20평대 신혼집 구축 리모델링",신혼부부,아파트,25,내추럴,"주방리모델링, 조명시공, 가벽&파티션, 아트월, 발코니확장",리모델링,전문가,0,35365,891,257,60,https://ohou.se/projects/70753/detail?affect_type=ProjectSelfIndex&affect_id=1675
1676,2021-12-18,크리스마스 데코와 셀프 시공으로 매주 변하는 집🎄,신혼부부,아파트,35,유니크&믹스매치,0,홈스타일링,셀프•DIY,0,26243,422,161,43,https://ohou.se/projects/69797/detail?affect_type=ProjectSelfIndex&affect_id=1676
1677,2021-12-18,"일을 하는 곳이자 쉼터, 아틀리에 같은 아파트 스타일링",싱글라이프,아파트,45,내추럴,0,홈스타일링,셀프•DIY,0,39977,1380,277,57,https://ohou.se/projects/69508/detail?affect_type=ProjectSelfIndex&affect_id=1677
1678,2021-12-18,아파트를 북카페로! 차근차근 완성한 리모델링 꿀팁 공개,아기가 있는 집,아파트,55,모던,0,리모델링,전문가,0,57432,1653,595,108,https://ohou.se/projects/69328/detail?affect_type=ProjectSelfIndex&affect_id=1678
1679,2021-12-18,"필요한 것으로 알차게 채운, 20평대 신혼집 홈스타일링",신혼부부,아파트,25,내추럴,0,홈스타일링,셀프•DIY,0,30128,673,98,13,https://ohou.se/projects/68702/detail?affect_type=ProjectSelfIndex&affect_id=1679
1680,2021-12-18,"아이가 뛰어놀 수 있는 2층 단독주택 살이, 유하린재",아기가 있는 집,빌라&연립,55,내추럴,"주방리모델링, 조명시공, 중문, 가벽&파티션, 슬라이딩도어",리모델링,전문가,5200,24926,296,112,28,https://ohou.se/projects/68582/detail?affect_type=ProjectSelfIndex&affect_id=1680
1681,2021-12-17,"패브릭으로 부리는 마법, 침실 공간의 다양한 변신!",신혼부부,빌라&연립,25,유니크&믹스매치,0,홈스타일링,셀프•DIY,0,50838,2338,553,32,https://ohou.se/projects/69994/detail?affect_type=ProjectSelfIndex&affect_id=1681
1682,2021-12-17,연노랑 사선 중문과 따뜻한 색감 가득한 홈스타일링,취학 자녀가 있는 집,아파트,35,내추럴,"조명시공, 중문",홈스타일링,전문가,0,56504,1825,504,62,https://ohou.se/projects/69795/detail?affect_type=ProjectSelfIndex&affect_id=1682
1683,2021-12-17,감각 돋보이는 소품 가득! 차근차근 완성한 오피스텔,싱글라이프,원룸&오피스텔,15,모던,0,홈스타일링,셀프•DIY,300,54042,2592,499,41,https://ohou.se/projects/66169/detail?affect_type=ProjectSelfIndex&affect_id=1683
1684,2021-12-17,"이케아 주방과 함께, 반셀프로 진행한 신혼집 올리모델링",신혼부부,아파트,25,모던,"주방리모델링, 조명시공, 중문",리모델링,반셀프,3000,65567,908,218,55,https://ohou.se/projects/66005/detail?affect_type=ProjectSelfIndex&affect_id=1684
1685,2021-12-16,"빨간머리 앤이 살 것 같은, 프렌치 무드의 빈티지하우스",아기가 있는 집,단독주택,35,빈티지&레트로,0,홈스타일링,반셀프,400,46002,1629,401,64,https://ohou.se/projects/69954/detail?affect_type=ProjectSelfIndex&affect_id=1685
1686,2021-12-16,"쇼룸에 온 듯한 느낌, 30평대 신혼집 화이트 리모델링",신혼부부,아파트,35,내추럴,"주방리모델링, 조명시공, 중문, 발코니확장",리모델링,전문가,5400,89432,3401,867,142,https://ohou.se/projects/69742/detail?affect_type=ProjectSelfIndex&affect_id=1686
1687,2021-12-16,"낭만 가득한 싱글룸. 집에선 여유를, 테라스에선 힐링을",싱글라이프,빌라&연립,5,내추럴,0,홈스타일링,셀프•DIY,0,41974,1196,300,35,https://ohou.se/projects/68584/detail?affect_type=ProjectSelfIndex&affect_id=1687
1688,2021-12-16,"유니크한 원형 가벽이 있는, 부부의 주말이 기대되는 집",신혼부부,아파트,35,내추럴,"조명시공, 가벽&파티션, 발코니확장",홈스타일링,셀프•DIY,0,27673,679,109,15,https://ohou.se/projects/68581/detail?affect_type=ProjectSelfIndex&affect_id=1688
1689,2021-12-16,화이트 위 색감들로 채운! 크리스마스를 준비하는 집,취학 자녀가 있는 집,아파트,25,모던,"주방리모델링, 조명시공, 중문",부분공사,전문가,0,30707,579,124,14,https://ohou.se/projects/67882/detail?affect_type=ProjectSelfIndex&affect_id=1689
1690,2021-12-15,산타를 초대하고픈 화이트 모던 스타일 탑층 아파트🎅,취학 자녀가 있는 집,아파트,35,모던,0,부분공사,셀프•DIY,0,58436,2318,566,42,https://ohou.se/projects/70004/detail?affect_type=ProjectSelfIndex&affect_id=1690
1691,2021-12-15,구축 리모델링 꿀팁 전수! 깔끔한 화이트&우드 하우스,아기가 있는 집,아파트,55,내추럴,0,리모델링,전문가,0,34673,598,158,15,https://ohou.se/projects/69471/detail?affect_type=ProjectSelfIndex&affect_id=1691
1692,2021-12-15,문구&기록 덕후의 아기자기 자취방🌷(feat.다꾸존),싱글라이프,원룸&오피스텔,5,내추럴,0,홈스타일링,셀프•DIY,0,55583,2014,401,33,https://ohou.se/projects/68747/detail?affect_type=ProjectSelfIndex&affect_id=1692
1693,2021-12-14,"천만원으로 도전한, 웜&코지 30평대 신혼집 리모델링!",신혼부부,아파트,35,내추럴,"조명시공, 중문",리모델링,반셀프,1000,68776,1652,364,75,https://ohou.se/projects/69739/detail?affect_type=ProjectSelfIndex&affect_id=1693
1694,2021-12-14,"34살 아파트, 세 식구의 미니멀 하우스로 리모델링하기",취학 자녀가 있는 집,아파트,35,모던,"주방리모델링, 조명시공, 중문, 가벽&파티션",리모델링,전문가,0,63666,1759,577,124,https://ohou.se/projects/68651/detail?affect_type=ProjectSelfIndex&affect_id=1694
1695,2021-12-14,"싱그러움 가득, 우드와 소품들로 채운 아늑한 마이 홈",부모님과 함께 사는 집,기타,5,내추럴,0,홈스타일링,셀프•DIY,0,38988,2299,435,78,https://ohou.se/projects/68536/detail?affect_type=ProjectSelfIndex&affect_id=1695
1696,2021-12-14,필요한 곳만 시공! 가구&소품으로 색감을 더한 집,아기가 있는 집,아파트,35,내추럴,"주방리모델링, 조명시공, 중문, 가벽&파티션, 슬라이딩도어",부분공사,전문가,2000,38983,979,238,35,https://ohou.se/projects/67856/detail?affect_type=ProjectSelfIndex&affect_id=1696
1697,2021-12-14,"포근함이 물씬 드는, 구축 리모델링 내추럴 아파트",아기가 있는 집,아파트,35,내추럴,"주방리모델링, 조명시공, 중문, 발코니확장",리모델링,전문가,0,48672,905,242,45,https://ohou.se/projects/68564/detail?affect_type=ProjectSelfIndex&affect_id=1697
1698,2021-12-14,귀여움 천국🎀 프로자취러의 맥시멀한 변화 기록,싱글라이프,원룸&오피스텔,15,"내추럴, 러블리&로맨틱",0,홈스타일링,셀프•DIY,0,52587,2166,453,36,https://ohou.se/projects/69677/detail?affect_type=ProjectSelfIndex&affect_id=1698
1699,2021-12-13,구축을 깔끔한 화이트톤으로! 30평대 신혼집 리모델링,신혼부부,아파트,35,내추럴,0,리모델링,전문가,0,51414,1240,339,87,https://ohou.se/projects/69948/detail?affect_type=ProjectSelfIndex&affect_id=1699
1700,2021-12-13,"홈오피스가 있는, 월넛 덕후의 사계절 담긴 오피스텔",싱글라이프,원룸&오피스텔,5,빈티지&레트로,0,홈스타일링,셀프•DIY,0,60595,1341,251,35,https://ohou.se/projects/68962/detail?affect_type=ProjectSelfIndex&affect_id=1700
1701,2021-12-13,"큰 돈 들이지 않고 꾸민, 자매의 감성 있는 전셋집",기타,아파트,25,"내추럴, 빈티지&레트로",0,홈스타일링,셀프•DIY,200,19499,598,141,21,https://ohou.se/projects/66617/detail?affect_type=ProjectSelfIndex&affect_id=1701
1702,2021-12-13,"화이트 인테리어로 환해진, 30평대 우리만의 보금자리",아기가 있는 집,아파트,35,모던,조명시공,홈스타일링,반셀프,0,57399,1247,300,130,https://ohou.se/projects/64271/detail?affect_type=ProjectSelfIndex&affect_id=1702
1703,2021-12-12,홈카페 만렙의 노하우 공개! 동화 같은 러블리 자취집,싱글라이프,원룸&오피스텔,15,러블리&로맨틱,0,홈스타일링,셀프•DIY,0,48395,1893,446,34,https://ohou.se/projects/69983/detail?affect_type=ProjectSelfIndex&affect_id=1703
1704,2021-12-12,"아치와 아이디어를 더한, 복층 올화이트 하우스",아기가 있는 집,아파트,35,내추럴,0,리모델링,전문가,0,48814,1015,345,74,https://ohou.se/projects/68999/detail?affect_type=ProjectSelfIndex&affect_id=1704
1705,2021-12-12,"따스한 홈오피스가 있는, 캔들 덕후의 화이트&우드룸",부모님과 함께 사는 집,기타,35,내추럴,0,홈스타일링,셀프•DIY,0,25821,879,125,17,https://ohou.se/projects/68699/detail?affect_type=ProjectSelfIndex&affect_id=1705
1706,2021-12-12,"유럽의 시골집 같은, 숲속 하얀 2층 오두막",기타,단독주택,75,내추럴,0,건축,전문가,0,39214,1603,460,62,https://ohou.se/projects/68583/detail?affect_type=ProjectSelfIndex&affect_id=1706
1707,2021-12-12,최소한의 시공으로 완성한 베이지&화이트 신혼집,신혼부부,아파트,35,내추럴,0,부분공사,전문가,0,17422,353,64,16,https://ohou.se/projects/67910/detail?affect_type=ProjectSelfIndex&affect_id=1707
1708,2021-12-12,"유리 폴딩도어가 있는, 할머니와 함께 사는 30평대 홈",부모님과 함께 사는 집,아파트,35,내추럴,"주방리모델링, 조명시공, 폴딩도어, 가벽&파티션, 발코니확장",리모델링,전문가,6300,43261,606,225,38,https://ohou.se/projects/67224/detail?affect_type=ProjectSelfIndex&affect_id=1708
1709,2021-12-11,"오후까지 햇살 가득, 깔끔하게 가꾼 30평대 신혼집",신혼부부,아파트,35,내추럴,0,홈스타일링,셀프•DIY,0,43423,716,174,34,https://ohou.se/projects/69305/detail?affect_type=ProjectSelfIndex&affect_id=1709
1710,2021-12-11,크리스마스가 찾아온 내 방! 직접 도배&리폼했어요,부모님과 함께 사는 집,기타,15,유니크&믹스매치,0,부분공사,셀프•DIY,0,21078,565,140,17,https://ohou.se/projects/68976/detail?affect_type=ProjectSelfIndex&affect_id=1710
1711,2021-12-11,"내추럴부터 미드센추리 모던까지, 내 방 속의 스위스",부모님과 함께 사는 집,아파트,35,"내추럴, 빈티지&레트로",0,홈스타일링,셀프•DIY,0,37337,1829,371,59,https://ohou.se/projects/68599/detail?affect_type=ProjectSelfIndex&affect_id=1711
